"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1979","-1.875","13.5819997787476","407","33.341","15.061","0","2.65386095484432","0.149274545513599","19.72524618",
"1/2/1979","-1.875","13.5819997787476","407","34.168","16.11","0","2.85767678062323","0.137216158727613","19.712535192",
"1/3/1979","-1.875","13.5819997787476","407","32.499","15.79","0","3.15745578532709","0.108247216613677","19.66274946",
"1/4/1979","-1.875","13.5819997787476","407","32.932","15.159","0","2.96499801513562","0.0924878018787164","19.98067572",
"1/5/1979","-1.875","13.5819997787476","407","33.721","12.367","0","2.30969154124727","0.249491087428136","20.223001008",
"1/6/1979","-1.875","13.5819997787476","407","35.654","11.67","0","2.30855157561592","0.279098876232086","19.79758224",
"1/7/1979","-1.875","13.5819997787476","407","36.862","17.024","0","2.53757223123054","0.187965169125139","19.801965312",
"1/8/1979","-1.875","13.5819997787476","407","35.966","15.267","0","2.52827000340733","0.190595340492844","19.809783648",
"1/9/1979","-1.875","13.5819997787476","407","35.171","17.073","0","2.67520815522245","0.13945817418233","20.130751872",
"1/10/1979","-1.875","13.5819997787476","407","34.554","13.557","0","2.5575109431543","0.148172670386558","20.06466156",
"1/11/1979","-1.875","13.5819997787476","407","36.133","17.302","0","2.12379527401678","0.143116183283756","18.638711928",
"1/12/1979","-1.875","13.5819997787476","407","35.568","16.355","0","2.5128853202105","0.139182436065982","20.14250544",
"1/13/1979","-1.875","13.5819997787476","407","36.356","17.934","0","2.50416577576822","0.0940714744698828","20.07219564",
"1/14/1979","-1.875","13.5819997787476","407","36.26","18.176","0","3.02391779570723","0.138579364802782","19.7082585",
"1/15/1979","-1.875","13.5819997787476","407","37.157","17.29","0","2.54861740647223","0.176397955160017","20.06858826",
"1/16/1979","-1.875","13.5819997787476","407","36.198","17.521","0","2.79997046979518","0.120889300337237","20.41520706",
"1/17/1979","-1.875","13.5819997787476","407","36.13","17.422","0","2.82859837679511","0.142530649109417","20.24842626",
"1/18/1979","-1.875","13.5819997787476","407","35.502","17.828","0","2.882802401591","0.184853705278869","19.4717799",
