"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1979","-67.5","-23.2609996795654","4677","12.589","-0.591000000000008","1.6470904392","2.77192539373179","0.457043914678101","23.43920976",
"1/2/1979","-67.5","-23.2609996795654","4677","12.579","-1.21899999999999","11.1056346072","2.07982526065787","0.505218059652216","20.32048656",
"1/3/1979","-67.5","-23.2609996795654","4677","7.774","1.22000000000003","14.489940672","2.21824439927046","0.710392558417153","13.13157024",
"1/4/1979","-67.5","-23.2609996795654","4677","7.05700000000002","1.47199999999998","15.54737184","2.7451602678452","0.765009986700883","10.12635018",
"1/5/1979","-67.5","-23.2609996795654","4677","8.39299999999997","0.776999999999987","17.65365912","2.19485194760568","0.781665478633324","13.19449932",
"1/6/1979","-67.5","-23.2609996795654","4677","9.79500000000002","1.23700000000002","38.675325744","2.29971039949245","0.830214004761935","12.96703548",
"1/7/1979","-67.5","-23.2609996795654","4677","9.91000000000003","2.04199999999997","45.67052772","2.27244223782457","0.84419490914548","12.07322316",
"1/8/1979","-67.5","-23.2609996795654","4677","11.044","1.57999999999998","28.791037512","2.4818185723327","0.797122080315386","17.46146646",
"1/9/1979","-67.5","-23.2609996795654","4677","5.35300000000001","1.49200000000002","38.26159596","2.54191014920207","0.907345020418702","6.1193223",
"1/10/1979","-67.5","-23.2609996795654","4677","6.202","-0.0550000000000068","34.419809988","2.0198379406323","0.895320479314921","9.04162104",
"1/11/1979","-67.5","-23.2609996795654","4677","7.28300000000002","-0.432999999999993","14.909643","3.29040909069837","0.832890320346415","16.1245152",
"1/12/1979","-67.5","-23.2609996795654","4677","10.429","-1.01600000000002","0","3.61649136668233","0.587879598232229","32.79661812",
"1/13/1979","-67.5","-23.2609996795654","4677","12.529","-0.254999999999995","0","2.68108795452889","0.404019321470589","32.6893554",
"1/14/1979","-67.5","-23.2609996795654","4677","11.706","0.810999999999979","0.2025607824","2.78056046349338","0.525068027254784","25.6869027",
"1/15/1979","-67.5","-23.2609996795654","4677","9.57400000000001","1.55700000000002","10.091977596","2.49172220826092","0.681186884557504","20.9903067",
"1/16/1979","-67.5","-23.2609996795654","4677","8.363","0.822999999999979","4.5361531584","3.59280183769613","0.612237714149917","26.6600259",
"1/17/1979","-67.5","-23.2609996795654","4677","10.823","1.59199999999998","31.776256512","2.4705336851976","0.766777072487921","15.20100018",
"1/18/1979","-67.5","-23.2609996795654","4677","6.63","1.63799999999998","53.11972332","1.76706515936664","0.901783451603624","6.8437665",
"1/19/1979","-67.5","-23.2609996795654","4677","9.74599999999998","1.78100000000001","16.105272804","2.30907053781084","0.730451783946872","22.988475792",
"1/20/1979","-67.5","-23.2609996795654","4677","10.199","2.50299999999999","20.0363212152","2.42646778388481","0.73940773407404","14.905516752",
"1/21/1979","-67.5","-23.2609996795654","4677","8.983","2.40199999999999","25.8187302","2.10702879352475","0.762858951191564","15.2086482",
"1/22/1979","-67.5","-23.2609996795654","4677","8.25599999999997","0.350000000000023","15.0203754288","2.76798485128306","0.774491557592603","13.522499352",
"1/23/1979","-67.5","-23.2609996795654","4677","9.92200000000003","-0.112000000000023","3.989407932","2.46402383570206","0.695350312523718","17.82280836",
"1/24/1979","-67.5","-23.2609996795654","4677","11.238","1.06799999999998","0.5252840352","2.37505573068027","0.626364009502219","23.37952788",
"1/25/1979","-67.5","-23.2609996795654","4677","9.13","2.50299999999999","21.951194832","2.16068922202271","0.790394078026397","11.16888606",
