"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1979","28.75","-16.3920001983643","483","34.182","21.752","0","2.12614686663532","0.549852991222604","31.6809018",
"1/2/1979","28.75","-16.3920001983643","483","34.152","20.467","0","2.15436606165589","0.563770399548163","31.7590218",
"1/3/1979","28.75","-16.3920001983643","483","37.886","21.028","0.0944136","2.00512593171971","0.546296339690956","31.65755742",
"1/4/1979","28.75","-16.3920001983643","483","27.987","21.281","1.0351179288","1.76543771140849","0.751548548857805","16.7253192",
"1/5/1979","28.75","-16.3920001983643","483","23.149","17.532","0.975037176","2.35562694110017","0.764643557176061","10.85664078",
"1/6/1979","28.75","-16.3920001983643","483","29.777","14.887","0.0034332264","1.30275204176194","0.747848301624537","22.78468404",
"1/7/1979","28.75","-16.3920001983643","483","36.271","15.501","0","1.09105069928375","0.629496038750162","32.18040018",
"1/8/1979","28.75","-16.3920001983643","483","30.94","20.037","0","2.81371737160406","0.568416448704983","31.7188098",
"1/9/1979","28.75","-16.3920001983643","483","28.788","18.233","0.0514984104","2.40409338107978","0.641276484222766","23.01187482",
"1/10/1979","28.75","-16.3920001983643","483","28.311","16.345","0.0841140648","2.41010888741212","0.724118161340523","24.35399568",
"1/11/1979","28.75","-16.3920001983643","483","34.415","16.95","0","1.80924510232964","0.629401811444931","31.53003822",
"1/12/1979","28.75","-16.3920001983643","483","35.217","21.117","0","1.97310009123146","0.584249081561643","31.3921701",
"1/13/1979","28.75","-16.3920001983643","483","35.058","21.09","0","2.20336597166081","0.583344700335765","31.20772356",
"1/14/1979","28.75","-16.3920001983643","483","33.005","22.082","0","2.84504802770978","0.622448616706832","31.15675998",
"1/15/1979","28.75","-16.3920001983643","483","35.028","17.797","0.0171661464","0.953221835374715","0.660482006038844","28.77300036",
"1/16/1979","28.75","-16.3920001983643","483","33.152","18.651","0","1.71315786814011","0.672996548486263","31.17667698",
"1/17/1979","28.75","-16.3920001983643","483","33.921","21.543","0","2.72012500922466","0.57855787730209","31.43665206",
"1/18/1979","28.75","-16.3920001983643","483","32.453","19.707","0","2.75633329508366","0.646745689377052","31.11980922",
"1/19/1979","28.75","-16.3920001983643","483","33.851","21.343","0","2.38782457484485","0.656657337944625","30.76835832",
"1/20/1979","28.75","-16.3920001983643","483","33.92","21.369","0","2.20153658990443","0.658254462478525","30.936483",
"1/21/1979","28.75","-16.3920001983643","483","35.754","20.119","0","1.48465472657996","0.617356198278197","31.23051192",
"1/22/1979","28.75","-16.3920001983643","483","32.282","19.783","6.54716592","1.63394623285656","0.704586197692978","27.69896088",
"1/23/1979","28.75","-16.3920001983643","483","30.035","19.759","8.3478957984","1.67458205981048","0.755730067866874","21.73707828",
"1/24/1979","28.75","-16.3920001983643","483","31.916","19.918","0.3673552824","1.06382922107862","0.734614766969134","16.78358898",
"1/25/1979","28.75","-16.3920001983643","483","31.261","20.267","0.806808312","1.90074576386849","0.686600019478614","28.76940342",
"1/26/1979","28.75","-16.3920001983643","483","33.266","21.448","0","2.0880863273487","0.636603687346386","31.08723552",
"1/27/1979","28.75","-16.3920001983643","483","35.141","21.144","0","1.72720506729968","0.584177421536834","31.28298372",
"1/28/1979","28.75","-16.3920001983643","483","32.527","22.437","0.0583648704","1.93990495090023","0.664103663121405","17.701649172",
"1/29/1979","28.75","-16.3920001983643","483","31.052","21.53","0","2.7248801857351","0.656386808254919","29.43714474",
"1/30/1979","28.75","-16.3920001983643","483","38.607","18.932","0","1.43465711969311","0.611037680729782","30.60343296",
"1/31/1979","28.75","-16.3920001983643","483","35.013","20.54","0.8085249432","1.19728282870988","0.713510864896545","21.86082864",
"2/1/1979","28.75","-16.3920001983643","483","31.546","21.426","0.5046845544","1.30220567161289","0.71439630865043","27.55029006",
"2/2/1979","28.75","-16.3920001983643","483","31.972","21.237","0.496101708","1.23601959513788","0.758236373908832","18.212614128",
"2/3/1979","28.75","-16.3920001983643","483","31.984","19.216","0","1.44899662655185","0.695095661682159","29.78567316",
"2/4/1979","28.75","-16.3920001983643","483","36.265","16.006","0","1.00862910130677","0.637581734687633","31.49077032",
"2/5/1979","28.75","-16.3920001983643","483","32.504","17.842","0","1.76959510572218","0.586388745989716","31.0910076",
"2/6/1979","28.75","-16.3920001983643","483","37.67","16.619","0","1.20381076043076","0.580081834382244","31.36584204",
"2/7/1979","28.75","-16.3920001983643","483","36.771","19.418","0","1.76648861034914","0.555700191629375","30.837769488",
"2/8/1979","28.75","-16.3920001983643","483","40.242","19.61","0","1.42318693723851","0.530274850416395","31.07441268",
"2/9/1979","28.75","-16.3920001983643","483","36.58","21.792","0","1.87431399654483","0.556885150130781","30.72038076",
"2/10/1979","28.75","-16.3920001983643","483","39.619","20.14","0","1.18820617458086","0.551276863706886","30.55758984",
"2/11/1979","28.75","-16.3920001983643","483","35.232","21.911","0","2.00313641835122","0.566776553187051","30.617217",
"2/12/1979","28.75","-16.3920001983643","483","39.061","19.326","0","1.6123318171033","0.617548177074586","30.457521",
"2/13/1979","28.75","-16.3920001983643","483","34.972","21.239","0","1.91322645294851","0.630952509440236","30.44717136",
"2/14/1979","28.75","-16.3920001983643","483","36.128","20.7","0","2.09752364359204","0.534587240721991","27.745758",
"2/15/1979","28.75","-16.3920001983643","483","37.285","21.45","0","1.84906438299445","0.478611823521679","30.43963044",
"2/16/1979","28.75","-16.3920001983643","483","37.57","20.389","0","1.96649486348666","0.467441751666582","30.74164092",
"2/17/1979","28.75","-16.3920001983643","483","40.824","20.159","0","1.2864740401085","0.458818883246819","30.36926304",
"2/18/1979","28.75","-16.3920001983643","483","40.762","23.297","0","1.85759763641131","0.502861892995036","30.07664496",
"2/19/1979","28.75","-16.3920001983643","483","38.19","20.457","0.04634856","1.71545669001793","0.550615360953593","24.50452734",
"2/20/1979","28.75","-16.3920001983643","483","32.43","22.542","19.629478692","2.19523870010677","0.70218443609068","26.603882352",
"2/21/1979","28.75","-16.3920001983643","483","37.047","21.838","0","2.07161696472521","0.580384312576035","30.096561528",
"2/22/1979","28.75","-16.3920001983643","483","37.413","22.845","0","1.61159167568078","0.536336776232751","17.64258984",
"2/23/1979","28.75","-16.3920001983643","483","32.982","22.419","0.0935554464","1.68940303321211","0.611944603950794","19.93927176",
