Date,Longitude,Latitude,Elevation,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar
1/1/1979,110.938003540039,1.40503001213074,22,28.951,22.568,15.359404392,0.691104963966319,0.889179757011187,15.0271884
1/2/1979,110.938003540039,1.40503001213074,22,29.104,22.552,4.333592124,0.82075898143889,0.896436144622717,14.04241533
1/3/1979,110.938003540039,1.40503001213074,22,32.588,22.637,7.6088874744,0.912003083797348,0.887087806737831,19.347359112
1/4/1979,110.938003540039,1.40503001213074,22,27.427,23.007,15.202332,0.88610075575968,0.950084917791639,18.512889768
1/5/1979,110.938003540039,1.40503001213074,22,28.313,22.534,9.0336821328,0.926410168726658,0.92285189689933,21.84553242
1/6/1979,110.938003540039,1.40503001213074,22,26.421,23.49,5.4674124552,1.15199827934451,0.923076538351474,6.16483188
1/7/1979,110.938003540039,1.40503001213074,22,28.665,21.264,2.7500123664,1.17770206687257,0.89397933739401,21.212771418
1/8/1979,110.938003540039,1.40503001213074,22,26.171,21.797,12.114141444,1.33221510831485,0.949366092440606,18.00893934
1/9/1979,110.938003540039,1.40503001213074,22,24.459,22.907,23.42320272,1.41462137761878,0.966903997447877,5.36270418
1/10/1979,110.938003540039,1.40503001213074,22,28.656,22.221,3.527642304,1.67322476132612,0.867080550012404,20.147677632
1/11/1979,110.938003540039,1.40503001213074,22,28.363,21.138,0.0068664528,1.4190815269184,0.854085396378265,25.33607154
1/12/1979,110.938003540039,1.40503001213074,22,29.965,20.988,0,1.66224211834152,0.819339766985274,26.3947995
1/13/1979,110.938003540039,1.40503001213074,22,27.718,20.146,2.04792048,1.54091423924767,0.867758281065777,21.06534735
1/14/1979,110.938003540039,1.40503001213074,22,29.92,20.32,0.0068664528,1.73724778774297,0.806498511653411,25.96815504
1/15/1979,110.938003540039,1.40503001213074,22,29.728,20.754,0,1.92429888392745,0.802271364229226,26.55782568
1/16/1979,110.938003540039,1.40503001213074,22,30.126,21.012,0,1.97874286728655,0.796190780279494,26.46787311
1/17/1979,110.938003540039,1.40503001213074,22,30.658,19.921,0.7827759,1.20840427421417,0.832160033448828,19.42818813
1/18/1979,110.938003540039,1.40503001213074,22,28.175,20.044,4.03747704,1.01441291144199,0.91019557378509,20.6873424
1/19/1979,110.938003540039,1.40503001213074,22,28.537,22.374,8.5710507408,1.24190720799554,0.924260270728364,25.49525319
1/20/1979,110.938003540039,1.40503001213074,22,27.678,20.877,3.292464312,0.772788907975066,0.929297250598582,15.505710318
1/21/1979,110.938003540039,1.40503001213074,22,27.343,21.592,2.77233102,0.981907575992679,0.925693240592623,11.134855818
1/22/1979,110.938003540039,1.40503001213074,22,29.687,21.983,10.490227524,0.966223669948235,0.924232813305709,18.917154288
1/23/1979,110.938003540039,1.40503001213074,22,29.351,21.424,1.0797498864,1.18468842244323,0.880841553135608,19.70184168
1/24/1979,110.938003540039,1.40503001213074,22,29.172,22.404,7.798575708,1.1124819179637,0.90409212333306,21.40340562
1/25/1979,110.938003540039,1.40503001213074,22,27.627,23.104,18.6106663584,1.28332324467958,0.929443708586499,23.35348116
1/26/1979,110.938003540039,1.40503001213074,22,26.983,22.2,11.14254684,0.802661829508427,0.945674795125457,12.15579384
1/27/1979,110.938003540039,1.40503001213074,22,30.266,22.252,0.539875404,0.999442683631754,0.863530638809678,21.397104288
1/28/1979,110.938003540039,1.40503001213074,22,29.407,22.054,2.6453005344,0.851619524001639,0.895521612309715,20.235649968
1/29/1979,110.938003540039,1.40503001213074,22,29.19,20.71,5.819319936,0.74783551191274,0.914880465884494,22.108327632
1/30/1979,110.938003540039,1.40503001213074,22,30.658,21.109,9.8739668592,1.20326700810034,0.917230004747824,23.1500853
1/31/1979,110.938003540039,1.40503001213074,22,31.317,22.411,1.0900500768,1.13676984250576,0.826915891531215,25.45127568
2/1/1979,110.938003540039,1.40503001213074,22,27.522,22.42,17.8733800368,0.836664629639855,0.926605767493742,12.241410408
2/2/1979,110.938003540039,1.40503001213074,22,24.386,22.866,21.411323028,0.775528731131927,0.97283484787001,2.42381097
2/3/1979,110.938003540039,1.40503001213074,22,25.812,21.619,14.1594846984,1.03169513171011,0.959338057112343,20.226479832
2/4/1979,110.938003540039,1.40503001213074,22,28.326,21.3,8.89378002,0.904592770417062,0.925162197012003,9.17352792
2/5/1979,110.938003540039,1.40503001213074,22,27.692,21.578,22.0627786464,0.822685567092829,0.947929692327364,23.9428134
2/6/1979,110.938003540039,1.40503001213074,22,31.961,21.964,6.363488124,1.07581770823245,0.882658157460321,24.4111482
2/7/1979,110.938003540039,1.40503001213074,22,25.635,22.778,19.45953828,0.842663399207043,0.965926269208012,3.33134829
2/8/1979,110.938003540039,1.40503001213074,22,27.807,20.768,4.1524904664,1.17874730723336,0.905843098099847,26.09853156
2/9/1979,110.938003540039,1.40503001213074,22,28.566,20.338,4.8305538,1.10066026676259,0.901378386584625,26.1630018
2/10/1979,110.938003540039,1.40503001213074,22,28.65,21.984,7.168582656,1.01284515044763,0.929408498489042,22.280449968
2/11/1979,110.938003540039,1.40503001213074,22,30.066,21.3,1.896858144,0.95977691933452,0.877574410466191,24.01868808
2/12/1979,110.938003540039,1.40503001213074,22,27.016,22.985,2.2745131416,0.813770553198089,0.924953109848622,7.83230832
2/13/1979,110.938003540039,1.40503001213074,22,32.412,22.622,4.894926732,0.628766767736695,0.871986450986669,18.36539982
2/14/1979,110.938003540039,1.40503001213074,22,32.066,23.261,9.63878148,1.12012432153105,0.921251831157846,14.80179528
2/15/1979,110.938003540039,1.40503001213074,22,26.342,22.126,75.70953432,1.11658867503933,0.933856101954938,9.1540053
2/16/1979,110.938003540039,1.40503001213074,22,26.85,21.232,4.5730611432,0.765746574723843,0.917455665131248,8.095453488
