Date,Longitude,Latitude,Elevation,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar
1/1/1979,43.75,-23.2609996795654,182,35.242,19.024,0,3.17518847370229,0.501226637272095,32.29361208
1/2/1979,43.75,-23.2609996795654,182,35.32,22.603,0,2.09943634197994,0.547413615445712,23.8304223
1/3/1979,43.75,-23.2609996795654,182,33.069,22.444,1.7835616224,3.14208440704597,0.668759896546816,31.4651808
1/4/1979,43.75,-23.2609996795654,182,23.559,18.529,7.2029141856,4.36460079929727,0.808848472117066,6.47071578
1/5/1979,43.75,-23.2609996795654,182,26.923,16.617,0,4.27453802398175,0.609530612997222,24.55464726
1/6/1979,43.75,-23.2609996795654,182,29.9,15.728,0,3.93442201082566,0.584901645462431,33.30996732
1/7/1979,43.75,-23.2609996795654,182,32.554,17.81,0,4.12242335758091,0.588425599769134,33.0431877
1/8/1979,43.75,-23.2609996795654,182,32.652,19.589,0,5.31258348810835,0.616198222294533,32.1468678
1/9/1979,43.75,-23.2609996795654,182,35.052,21.224,0,4.41687898709732,0.553246143331097,24.9108165
1/10/1979,43.75,-23.2609996795654,182,34.581,23.822,0,3.60897298700239,0.534813308075855,26.91101718
1/11/1979,43.75,-23.2609996795654,182,34.256,22.427,0,1.87210739770214,0.606673087202851,24.9822549
1/12/1979,43.75,-23.2609996795654,182,36.255,23.704,1.68914808,2.10057838012241,0.606175947114768,25.3253763
1/13/1979,43.75,-23.2609996795654,182,40.455,24.414,0,2.73362428436073,0.507677509170386,23.54101848
1/14/1979,43.75,-23.2609996795654,182,38.299,24.291,0,4.13631429351782,0.452614570673037,24.1159509
1/15/1979,43.75,-23.2609996795654,182,37.776,21.863,0,2.60298058667848,0.558997838830865,21.54245292
1/16/1979,43.75,-23.2609996795654,182,35.941,24.565,11.6918604,2.9210136405518,0.663311515196561,21.79698768
1/17/1979,43.75,-23.2609996795654,182,31.776,23.499,2.3260137912,2.58539277870138,0.680763578720807,26.94313008
1/18/1979,43.75,-23.2609996795654,182,33.092,22.565,0.2403258408,2.17010707685129,0.64716745899568,31.12555068
1/19/1979,43.75,-23.2609996795654,182,34.701,23.101,0.12531294,2.7434438190558,0.642211104468154,27.50642262
1/20/1979,43.75,-23.2609996795654,182,35.286,23.614,0,2.92708592629678,0.581675082940721,30.9325005
1/21/1979,43.75,-23.2609996795654,182,33.044,22.424,0,2.55838140041263,0.493234756113983,18.14000598
1/22/1979,43.75,-23.2609996795654,182,34.715,24.507,0,3.76145607533462,0.436394100076329,21.3364152
1/23/1979,43.75,-23.2609996795654,182,31.064,21.724,0,6.52149369138514,0.622901883048222,23.7515679
1/24/1979,43.75,-23.2609996795654,182,34.631,19.454,0,4.58941335110592,0.536565639671846,31.08952836
1/25/1979,43.75,-23.2609996795654,182,37.022,21.441,0,3.64208912080637,0.475105815011097,28.47623022
1/26/1979,43.75,-23.2609996795654,182,33.431,24.67,0.2162933856,3.44184785404629,0.57311174294458,10.51813746
1/27/1979,43.75,-23.2609996795654,182,35.836,22.572,0.0274658184,3.2586667334127,0.586301849288417,28.93162572
1/28/1979,43.75,-23.2609996795654,182,33.906,22.779,7.92731844,2.4009315485197,0.689389067853172,28.027458
1/29/1979,43.75,-23.2609996795654,182,34.277,21.945,1.1775968064,3.22017874955606,0.684877707676244,28.52447652
1/30/1979,43.75,-23.2609996795654,182,35.184,21.992,2.384376984,2.24144845252646,0.750398290713521,17.90246142
1/31/1979,43.75,-23.2609996795654,182,31.306,23.997,10.2756467016,2.43335921794556,0.797858022071351,11.50559892
