Date,Longitude,Latitude,Elevation,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar
1/1/1979,7.5,10.771900177002,646,31.98,15.325,0,3.60981013510049,0.184514325473684,21.87112644
1/2/1979,7.5,10.771900177002,646,32.324,14.532,0,3.23948430640504,0.156097734312804,22.03486848
1/3/1979,7.5,10.771900177002,646,31.995,14.045,0,3.05577323201409,0.159447087999639,22.2488946
1/4/1979,7.5,10.771900177002,646,34.575,13.66,0,2.65979960638797,0.173941884152749,22.04038044
1/5/1979,7.5,10.771900177002,646,34.923,14.681,0,2.51786029812089,0.199728789971766,21.90037032
1/6/1979,7.5,10.771900177002,646,34.75,14.516,0,2.96626659030639,0.206329426754645,21.94138008
1/7/1979,7.5,10.771900177002,646,34.863,14.915,0,2.92305347706075,0.222328235210881,21.9071772
1/8/1979,7.5,10.771900177002,646,35.639,14.829,0,2.73953551599744,0.197483787566007,22.15186992
1/9/1979,7.5,10.771900177002,646,35.525,15.179,0,2.64766708552316,0.171996666794511,22.37191776
1/10/1979,7.5,10.771900177002,646,37.774,14.194,0,2.20168429166865,0.178388735138271,22.42091304
1/11/1979,7.5,10.771900177002,646,37.744,14.814,0,1.9362598034219,0.275942312583495,22.11108336
1/12/1979,7.5,10.771900177002,646,36.008,13.669,0,2.40257038171463,0.21021078984394,22.16542284
1/13/1979,7.5,10.771900177002,646,34.702,14.987,0,2.76193562507829,0.180326912643295,22.46231232
1/14/1979,7.5,10.771900177002,646,35.035,15.003,0,3.27031019711637,0.137056048240347,22.676004
1/15/1979,7.5,10.771900177002,646,33.993,15.954,0,3.05854962573497,0.152842738812594,22.63128624
1/16/1979,7.5,10.771900177002,646,34.358,14.615,0,2.87308571602038,0.142985344618024,22.6159344
1/17/1979,7.5,10.771900177002,646,33.984,13.76,0,3.10118785711943,0.154904090053242,22.51507752
1/18/1979,7.5,10.771900177002,646,33.703,16.184,0,3.53261753189988,0.151092922983382,22.5378558
1/19/1979,7.5,10.771900177002,646,34.325,15.742,0,3.50700299789228,0.155002660085833,22.55293044
1/20/1979,7.5,10.771900177002,646,33.812,15.466,0,3.32612852807062,0.175129252075076,22.45820472
1/21/1979,7.5,10.771900177002,646,35.372,15.582,0,2.92708033344372,0.195608771752141,22.66436448
1/22/1979,7.5,10.771900177002,646,35.174,15.996,0,2.96893505507732,0.197323687231947,22.57267356
1/23/1979,7.5,10.771900177002,646,35.724,16.211,0,3.00845239056333,0.197955117132041,22.68174312
1/24/1979,7.5,10.771900177002,646,35.019,16.844,0,3.01776770101915,0.19175254002341,22.93256448
1/25/1979,7.5,10.771900177002,646,33.971,15.837,0,3.20341200049612,0.188166811066117,23.06176596
1/26/1979,7.5,10.771900177002,646,35.373,15.945,0,3.03301884335711,0.192237032397775,22.96890144
1/27/1979,7.5,10.771900177002,646,35.452,18.691,0,3.76687237529012,0.202756242617877,22.9113018
1/28/1979,7.5,10.771900177002,646,35.126,18.393,0,3.81628572822488,0.156938884649734,23.4135558
1/29/1979,7.5,10.771900177002,646,33.818,14.767,0,3.80652648349539,0.118866817669023,23.99635296
1/30/1979,7.5,10.771900177002,646,34.39,14.19,0,3.08078738364491,0.156207530277529,23.97228516
1/31/1979,7.5,10.771900177002,646,37.153,10.468,0,2.09996792849497,0.171992440322169,23.84223516
2/1/1979,7.5,10.771900177002,646,37.762,11.799,0,1.89517207633729,0.257614119272824,23.73823368
2/2/1979,7.5,10.771900177002,646,35.498,13.152,0,2.23665863557304,0.225153928562035,23.33761488
2/3/1979,7.5,10.771900177002,646,35.107,14.573,0,2.18452366518848,0.309432960265003,19.4475312
2/4/1979,7.5,10.771900177002,646,34.573,15.223,0,1.2925784414946,0.528393754446417,9.41602644
2/5/1979,7.5,10.771900177002,646,34.298,16.345,0,2.8107765538341,0.221451372589389,23.90765832
2/6/1979,7.5,10.771900177002,646,34.556,17.227,0,3.4411593774832,0.14687501150212,24.3476406
2/7/1979,7.5,10.771900177002,646,34.199,16.067,0,3.30131360684642,0.14080310884682,24.57202752
2/8/1979,7.5,10.771900177002,646,34.54,15.391,0,3.44693291548791,0.165729586557011,24.63407676
2/9/1979,7.5,10.771900177002,646,36.571,14.575,0,2.65186578031024,0.176686065205167,24.7561884
2/10/1979,7.5,10.771900177002,646,35.853,13.869,0,2.82320406214673,0.152054853340849,24.88235832
2/11/1979,7.5,10.771900177002,646,37.924,16.105,0,2.22467070023424,0.152950575606159,24.81953184
2/12/1979,7.5,10.771900177002,646,40.004,12.795,0,1.39717620904172,0.375981900167777,24.32137752
2/13/1979,7.5,10.771900177002,646,38.255,12.123,0,1.67897748122506,0.234852392470749,24.9013728
2/14/1979,7.5,10.771900177002,646,37.88,8.78399999999999,0,1.51397409856383,0.296449347332436,25.47247176
2/15/1979,7.5,10.771900177002,646,35.641,8.35599999999999,0,2.33145904922102,0.385373467357362,24.74471016
2/16/1979,7.5,10.771900177002,646,35.45,16.97,0,2.63245714941602,0.434196493123332,23.9375196
2/17/1979,7.5,10.771900177002,646,35.943,19.044,0.3330230544,1.84373810931575,0.526467326550206,14.89353552
2/18/1979,7.5,10.771900177002,646,36.68,14.49,0,2.24426934306131,0.158034579896069,24.69931416
2/19/1979,7.5,10.771900177002,646,31.853,16.396,0,3.13860749911558,0.0983076180558499,14.66786736
2/20/1979,7.5,10.771900177002,646,37.744,16.456,0,2.53159355211866,0.104194866462204,24.98856084
2/21/1979,7.5,10.771900177002,646,39.512,14.901,0,1.70209115539208,0.147478162485497,25.04300544
2/22/1979,7.5,10.771900177002,646,36.328,10.278,0,2.13693290661606,0.187281446443417,24.89574168
2/23/1979,7.5,10.771900177002,646,41.004,14.018,0,1.53856480379417,0.152737914126445,25.02556848
2/24/1979,7.5,10.771900177002,646,39.44,9.69,0,1.73618605704976,0.153376785415877,25.86346488
2/25/1979,7.5,10.771900177002,646,35.337,13.592,0,2.43385460358011,0.1199929947314,25.9648938
2/26/1979,7.5,10.771900177002,646,37.723,14.723,0,1.99314128518385,0.118322545428511,18.01822392
2/27/1979,7.5,10.771900177002,646,40.321,18.721,0,1.62612411745392,0.197857998963237,25.22121273
2/28/1979,7.5,10.771900177002,646,37.091,17.812,0,2.40625986408048,0.400129949512482,25.12636155
3/1/1979,7.5,10.771900177002,646,41.302,15.92,0,1.56552677015823,0.357302118090917,25.61996412
3/2/1979,7.5,10.771900177002,646,41.162,10.602,0,1.17475183535317,0.178012108751905,24.86159037
3/3/1979,7.5,10.771900177002,646,40.743,14.661,0,1.50619471671577,0.427000244353858,25.20860625
3/4/1979,7.5,10.771900177002,646,37.885,19.939,0,2.43858537525537,0.294642239803045,23.1348906
3/5/1979,7.5,10.771900177002,646,35.496,18.524,0,2.58682634253709,0.585163093527007,23.34256857
3/6/1979,7.5,10.771900177002,646,41.97,13.535,0,1.32888771407684,0.30789852073922,25.8195915
3/7/1979,7.5,10.771900177002,646,36.029,16.801,0,3.32016199378092,0.155875553203187,25.59369285
3/8/1979,7.5,10.771900177002,646,36.947,18.122,0,3.77672194634535,0.172810744925596,26.30700045
3/9/1979,7.5,10.771900177002,646,37.365,19.605,0,4.05187515222304,0.18893705051587,26.4012579
3/10/1979,7.5,10.771900177002,646,37.682,15.983,0,3.28809098448179,0.157312438041027,26.83198665
3/11/1979,7.5,10.771900177002,646,37.349,18.986,0,3.25152377606644,0.128207917075323,27.1275381
3/12/1979,7.5,10.771900177002,646,40.448,15.188,0,2.12481146759132,0.136095855301792,27.13999365
3/13/1979,7.5,10.771900177002,646,38.574,14.204,0,2.44381302146095,0.182869810831825,27.1654551
3/14/1979,7.5,10.771900177002,646,43.568,15.955,0,1.55268979013605,0.325525325121129,26.68669785
3/15/1979,7.5,10.771900177002,646,43.271,17.007,0,2.06722889129902,0.465126279021826,22.9658661
3/16/1979,7.5,10.771900177002,646,42.345,19.987,0,1.83055036480077,0.374679401272419,26.2100898
3/17/1979,7.5,10.771900177002,646,44.133,18.786,0,2.01549331780936,0.413952796302297,20.8941777
3/18/1979,7.5,10.771900177002,646,43.842,20.054,0,1.63910836129076,0.470658083894034,17.5630491
3/19/1979,7.5,10.771900177002,646,40.387,20.642,0,2.64355795312819,0.379723106083689,26.6998977
3/20/1979,7.5,10.771900177002,646,39.94,18.252,0,2.49272785786783,0.270601715244972,27.0828711
3/21/1979,7.5,10.771900177002,646,39.756,17.499,0,2.28240395144835,0.381404061218692,26.7591393
3/22/1979,7.5,10.771900177002,646,45.269,21.428,0,2.25671424863937,0.428522577343969,22.50602325
3/23/1979,7.5,10.771900177002,646,38.106,21.87,0.2265929712,2.66636546670725,0.503375545935209,15.74077545
3/24/1979,7.5,10.771900177002,646,35.286,22.042,6.78920724,3.11334817907722,0.589771492070244,15.14880162
3/25/1979,7.5,10.771900177002,646,33.928,21.691,1.0110852,2.75121804200607,0.565828846946414,10.8679536
3/26/1979,7.5,10.771900177002,646,34.701,21.651,0.61111458,3.02125026670705,0.480578421903815,21.3887817
3/27/1979,7.5,10.771900177002,646,36.438,23.078,0,3.43430273537423,0.167930869792477,22.311186768
3/28/1979,7.5,10.771900177002,646,37.883,21.552,0,2.79107587155227,0.155219576844716,27.169436232
3/29/1979,7.5,10.771900177002,646,39.552,20.325,0,1.67834956564813,0.383859592181188,23.563518768
3/30/1979,7.5,10.771900177002,646,39.653,22.251,0,2.5612004160016,0.448503395814546,26.690286168
3/31/1979,7.5,10.771900177002,646,36.804,23.29,0,3.35761096692815,0.462727905551759,25.852000032
4/1/1979,7.5,10.771900177002,646,37.021,23.974,0.8823411,3.10994741144337,0.510552560793265,15.350451768
4/2/1979,7.5,10.771900177002,646,35.546,23.12,2.763748872,3.36990474310197,0.680342544304818,14.73164838
4/3/1979,7.5,10.771900177002,646,34.044,21.175,0.061798068,2.61604189177354,0.649915565170519,20.6132652
4/4/1979,7.5,10.771900177002,646,37.895,20.029,0.0205993656,1.4242485177712,0.497170103260201,25.158161232
4/5/1979,7.5,10.771900177002,646,40.217,17.262,0,1.29736726966766,0.374341632252539,27.0091008
4/6/1979,7.5,10.771900177002,646,35.881,17.482,0,2.67328724363221,0.128921368146934,28.657246032
4/7/1979,7.5,10.771900177002,646,38.178,16.306,0,1.51679394322804,0.145543938507767,28.532527632
4/8/1979,7.5,10.771900177002,646,39.369,14.594,0,1.4560941363864,0.204063906293396,28.4385843
4/9/1979,7.5,10.771900177002,646,41.402,15.889,0,1.2333819498697,0.392589053365906,28.118402568
4/10/1979,7.5,10.771900177002,646,39.344,17.345,0,1.8276011113034,0.367537233220915,28.202909832
4/11/1979,7.5,10.771900177002,646,40.496,17.004,0,2.04808579553797,0.313818007940197,28.055082168
4/12/1979,7.5,10.771900177002,646,40.269,18.005,0,2.23075166272856,0.398625132787584,27.996920568
4/13/1979,7.5,10.771900177002,646,38.198,20.772,0,2.66002794613912,0.415355915658742,27.811240632
4/14/1979,7.5,10.771900177002,646,40.201,20.265,0,2.3046834129032,0.358643604304956,27.866484
4/15/1979,7.5,10.771900177002,646,39.384,22.6,0,2.88819814895976,0.435810545299018,25.3938906
4/16/1979,7.5,10.771900177002,646,37.767,25.161,0,3.32184846522781,0.467569954686756,19.5228504
4/17/1979,7.5,10.771900177002,646,37.593,23.706,0.0549316584,3.72901498675376,0.516121524559201,23.4831933
4/18/1979,7.5,10.771900177002,646,35.495,23.176,4.07180952,3.52067097930776,0.615763848534099,21.415277232
4/19/1979,7.5,10.771900177002,646,39.614,23,0.77590854,3.13958275683388,0.580029815075942,18.494662032
4/20/1979,7.5,10.771900177002,646,37.422,24.294,0.1338956064,3.85339177522033,0.546616387055823,23.498378568
4/21/1979,7.5,10.771900177002,646,33.979,24.341,0.319290228,3.89018262444196,0.594493241874455,19.68805863
4/22/1979,7.5,10.771900177002,646,34.153,23.663,0.751876956,3.27016253251159,0.610259669143564,16.797492432
4/23/1979,7.5,10.771900177002,646,42.22,22.292,0,2.20390908853769,0.540186725627471,21.3403527
4/24/1979,7.5,10.771900177002,646,40.545,21.225,0,1.61580193526633,0.54257063647107,26.7633531
4/25/1979,7.5,10.771900177002,646,39.427,21.7,0.501251184,1.8500621343435,0.611617926668051,12.8439045
4/26/1979,7.5,10.771900177002,646,32.597,21.7,3.107067948,2.30059596573934,0.624013487576984,13.4127027
4/27/1979,7.5,10.771900177002,646,40.862,22.223,1.10549808,2.2941817624185,0.574786300711475,14.5974969
4/28/1979,7.5,10.771900177002,646,36.485,24.038,0.518417136,4.13991113417995,0.610214500330132,21.7476045
4/29/1979,7.5,10.771900177002,646,33.838,23.53,3.196335024,4.07615400856437,0.639481597675045,18.035383032
4/30/1979,7.5,10.771900177002,646,33.686,23.2,42.396932268,3.65504286491125,0.753005330463756,18.94196385
5/1/1979,7.5,10.771900177002,646,29.866,21.472,3.73878612,3.25449221888121,0.759790013156502,19.3198419
5/2/1979,7.5,10.771900177002,646,35.47,21.874,0.10643004,2.38209770009441,0.701976076791139,19.5521094
5/3/1979,7.5,10.771900177002,646,34.164,22.74,0,3.32190405763925,0.677312677233379,23.5489473
5/4/1979,7.5,10.771900177002,646,31.137,23.642,0.954437148,3.4689660004248,0.747531078521875,17.17711578
5/5/1979,7.5,10.771900177002,646,32.501,22.859,6.1523409744,3.15057959872562,0.70694028840295,20.501275752
5/6/1979,7.5,10.771900177002,646,31.322,22.789,13.2282234,2.88304000655004,0.776892258072089,21.37876434
5/7/1979,7.5,10.771900177002,646,31.613,22.233,10.526274,3.14687492985589,0.778598766572712,22.7740545
5/8/1979,7.5,10.771900177002,646,31.109,22.08,13.87196064,2.14550786644351,0.788685848614098,22.2385977
5/9/1979,7.5,10.771900177002,646,29.547,20.644,7.161712776,2.8848346805644,0.798089381557696,23.2153299
5/10/1979,7.5,10.771900177002,646,29.804,21.164,6.770322,2.3566411640109,0.804942422396067,23.427563832
5/11/1979,7.5,10.771900177002,646,30.093,22.04,11.3536854504,2.69108393364478,0.837526007803556,21.68965692
5/12/1979,7.5,10.771900177002,646,31.708,21.859,1.774979172,2.3284985646229,0.757546853574954,26.2168812
5/13/1979,7.5,10.771900177002,646,28.641,22.463,29.77296372,2.38704316349601,0.837255077046838,13.4348607
5/14/1979,7.5,10.771900177002,646,28.48,21.546,11.83777164,2.14979304691464,0.810003167726552,25.8371442
5/15/1979,7.5,10.771900177002,646,32.175,21.418,31.08102624,1.66248238135688,0.79864567421539,25.1842509
5/16/1979,7.5,10.771900177002,646,29.782,22.718,53.7643368,1.84996674269391,0.855016239241301,22.93671672
5/17/1979,7.5,10.771900177002,646,27.978,22.192,18.0484812,2.42287624843862,0.874020525071689,22.7039661
5/18/1979,7.5,10.771900177002,646,30.263,21.833,11.971663596,2.22723873618688,0.824941966225371,22.20608565
5/19/1979,7.5,10.771900177002,646,31.991,22.02,5.695723584,2.67241297176256,0.802742827140742,25.9001964
5/20/1979,7.5,10.771900177002,646,30.969,22.708,6.588363492,3.01339053341998,0.788947048704454,24.767721432
5/21/1979,7.5,10.771900177002,646,32.284,21.527,9.283442364,2.32987139267205,0.788195155089049,21.91122558
5/22/1979,7.5,10.771900177002,646,34.939,21.474,0.0686645856,1.98742302068565,0.685345094817708,24.160830048
5/23/1979,7.5,10.771900177002,646,37.383,21.679,0,2.27968578598286,0.671365506252749,15.222483432
5/24/1979,7.5,10.771900177002,646,36.668,23.408,0.09956376,2.26854788360727,0.617206762232281,24.642168768
5/25/1979,7.5,10.771900177002,646,30.382,22.721,2.99034,3.31472262716691,0.734723777454899,24.579220032
5/26/1979,7.5,10.771900177002,646,31.154,22.994,2.437590888,3.23435729994038,0.769392336945229,18.771357672
5/27/1979,7.5,10.771900177002,646,33.592,22.351,6.9746044824,2.50313283172829,0.770813744669007,20.570115168
5/28/1979,7.5,10.771900177002,646,32.352,22.956,4.48722882,3.13124451079468,0.784161121778568,20.881123632
5/29/1979,7.5,10.771900177002,646,33.126,22.241,2.389529304,2.42083009822927,0.742663490952166,22.393459512
5/30/1979,7.5,10.771900177002,646,31.81,21.934,0.28495764,3.46375812497469,0.679917523838821,26.056120032
5/31/1979,7.5,10.771900177002,646,33.159,22.105,2.1492,2.20625198147511,0.711385188658123,22.248001368
6/1/1979,7.5,10.771900177002,646,31.041,21.863,15.0718657176,1.8615416347152,0.818961026041056,20.659553352
6/2/1979,7.5,10.771900177002,646,30.269,22.174,19.207186776,2.19162394806775,0.840230119081525,22.043190168
6/3/1979,7.5,10.771900177002,646,30.866,21.976,10.907360172,1.69988090278358,0.797457267540208,21.19348422
6/4/1979,7.5,10.771900177002,646,27.505,22.216,59.52530664,1.91454483097313,0.884839520249979,12.81099258
6/5/1979,7.5,10.771900177002,646,27.207,22.438,99.51210828,2.29589396953865,0.906978025920504,11.41160247
6/6/1979,7.5,10.771900177002,646,28.19,21.215,7.0484151024,2.87405197283973,0.836794482875097,16.21743858
6/7/1979,7.5,10.771900177002,646,30.714,21.3,24.590463156,1.89736175223002,0.818277266145268,18.83424204
6/8/1979,7.5,10.771900177002,646,30.861,21.47,25.5329485992,1.93905631101502,0.8217600932922,22.828214232
