"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1979","142.188003540039","-11.0840997695923","1","28.419","25.154","13.1252292","6.93182839337772","0.824205109239502","21.58391376",
"1/2/1979","142.188003540039","-11.0840997695923","1","27.973","24.853","23.3553852","6.08086873950808","0.869701606948388","19.647057168",
"1/3/1979","142.188003540039","-11.0840997695923","1","27.772","25.469","39.4675254","6.01515922682918","0.874135049278965","23.39994006",
"1/4/1979","142.188003540039","-11.0840997695923","1","26.534","24.851","23.8300308","6.42154933685478","0.886061447968144","13.27933188",
"1/5/1979","142.188003540039","-11.0840997695923","1","28.343","24.974","9.08861292","6.16169030706144","0.844409989068154","24.058013472",
"1/6/1979","142.188003540039","-11.0840997695923","1","28.437","25.116","15.682978908","3.99695148811376","0.860606062436634","25.8671295",
"1/7/1979","142.188003540039","-11.0840997695923","1","27.728","25.328","20.831108508","4.2918908782637","0.879527529792709","21.419946792",
"1/8/1979","142.188003540039","-11.0840997695923","1","26.715","24.951","44.5272444","5.15654947203577","0.909364075025188","7.5891348",
"1/9/1979","142.188003540039","-11.0840997695923","1","26.753","24.877","45.9056952","6.58520523536588","0.89497998082642","11.7677286",
"1/10/1979","142.188003540039","-11.0840997695923","1","27.562","25.444","41.409889092","10.9952989143247","0.854674022529314","13.382385408",
"1/11/1979","142.188003540039","-11.0840997695923","1","28.523","24.627","39.13024032","7.45249949700377","0.850344570946446","23.6292165",
"1/12/1979","142.188003540039","-11.0840997695923","1","27.977","25.11","13.187879316","6.80420818150188","0.848300440355643","23.70774168",
"1/13/1979","142.188003540039","-11.0840997695923","1","29.981","26.046","3.139687368","4.90295286453869","0.786842618663349","28.250549568",
"1/14/1979","142.188003540039","-11.0840997695923","1","28.738","26.128","13.41018756","4.3211230519828","0.828215577464232","25.1870058",
"1/15/1979","142.188003540039","-11.0840997695923","1","29.33","25.59","15.288162156","3.77808501180449","0.839980532107789","22.11035562",
"1/16/1979","142.188003540039","-11.0840997695923","1","27.68","25.588","12.13474104","3.30752646439924","0.861963861201852","10.70336304",
"1/17/1979","142.188003540039","-11.0840997695923","1","29.542","25.43","5.122377","4.20998234794793","0.817706146633208","18.994276512",
"1/18/1979","142.188003540039","-11.0840997695923","1","28.976","25.389","10.6189768224","4.44111714723679","0.829627856986553","27.4430808",
"1/19/1979","142.188003540039","-11.0840997695923","1","27.562","25.05","25.5895639848","4.1556600610573","0.885120245973504","20.1078",
"1/20/1979","142.188003540039","-11.0840997695923","1","28.68","25.018","19.026947772","6.1117146991156","0.87117073892661","15.450188472",
"1/21/1979","142.188003540039","-11.0840997695923","1","28.248","25.802","10.10399112","5.89174072331559","0.815416811419359","26.155068768",
"1/22/1979","142.188003540039","-11.0840997695923","1","28.124","25.547","17.45452656","6.40389903932144","0.826062389618703","27.184446792",
"1/23/1979","142.188003540039","-11.0840997695923","1","29.34","25.543","10.90907856","6.21723329354686","0.801185390845609","28.19335104",
"1/24/1979","142.188003540039","-11.0840997695923","1","28.971","26.076","7.156560168","7.05390667154894","0.77579247606076","27.911358792",
"1/25/1979","142.188003540039","-11.0840997695923","1","26.465","25.117","50.51136708","8.78113193522019","0.877045806576324","9.560366208",
"1/26/1979","142.188003540039","-11.0840997695923","1","27.246","25.101","39.3662448","7.18504600447986","0.884391151918497","18.47233026",
"1/27/1979","142.188003540039","-11.0840997695923","1","28.245","24.986","29.79869688","6.99280231860756","0.848457701153377","26.013996288",
"1/28/1979","142.188003540039","-11.0840997695923","1","29.25","24.911","8.52470136","5.50985576702535","0.818340378836074","28.576290168",
"1/29/1979","142.188003540039","-11.0840997695923","1","29.416","25.608","6.119727408","5.61598661107701","0.79954535232926","23.17320378",
"1/30/1979","142.188003540039","-11.0840997695923","1","29.033","25.721","10.519409196","5.06319184189915","0.818507563518563","20.674182312",
"1/31/1979","142.188003540039","-11.0840997695923","1","29.85","25.461","3.97739862","4.79157500781673","0.779249760789615","27.520256952",
"2/1/1979","142.188003540039","-11.0840997695923","1","30.567","25.29","5.1052106664","4.18183297706007","0.790247262260746","26.933177592",
"2/2/1979","142.188003540039","-11.0840997695923","1","31.289","26.433","5.194474776","4.14999503774145","0.778891574015029","28.03578894",
"2/3/1979","142.188003540039","-11.0840997695923","1","29.332","25.949","15.445236132","5.98852885141519","0.815518874431475","25.389505728",
"2/4/1979","142.188003540039","-11.0840997695923","1","28.717","25.466","19.78397676","7.32722247164102","0.81382697458202","27.582126552",
"2/5/1979","142.188003540039","-11.0840997695923","1","28.417","25.226","27.6220316664","6.79255786856343","0.84122041492341","25.37932176",
"2/6/1979","142.188003540039","-11.0840997695923","1","30.038","25.657","5.211639288","4.71128556304608","0.766829915456858","28.78402644",
"2/7/1979","142.188003540039","-11.0840997695923","1","30.318","25.67","3.445244568","4.88172205413191","0.743851037026687","29.07039798",
"2/8/1979","142.188003540039","-11.0840997695923","1","28.951","25.094","9.072311112","3.67963747428438","0.777482428967947","28.769968728",
"2/9/1979","142.188003540039","-11.0840997695923","1","29.933","22.933","3.385161252","1.45666900579882","0.779356531233061","24.34201596",
"2/10/1979","142.188003540039","-11.0840997695923","1","32.228","23.134","0","1.39480071651795","0.731029167586192","27.98803116",
"2/11/1979","142.188003540039","-11.0840997695923","1","33.071","24.194","0.037765512","1.93742171098858","0.696820999619357","27.816072408",
"2/12/1979","142.188003540039","-11.0840997695923","1","32.514","25.688","5.656244652","2.0432699948914","0.720693225631979","23.678094132",
"2/13/1979","142.188003540039","-11.0840997695923","1","32.055","24.819","11.58199452","1.68861762358808","0.776566084629142","28.65689154",
"2/14/1979","142.188003540039","-11.0840997695923","1","33.037","24.555","12.715817436","1.29178500226329","0.769282877273309","28.36405188",
"2/15/1979","142.188003540039","-11.0840997695923","1","30.586","24.844","18.02358774","2.04331534392143","0.830513843722236","22.463157312",
"2/16/1979","142.188003540039","-11.0840997695923","1","30.102","25.045","5.51204856","2.68920756548352","0.812367723002889","23.364105048",
"2/17/1979","142.188003540039","-11.0840997695923","1","30.1","25.39","8.159063652","2.77112295001038","0.793656950443564","26.123287248",
"2/18/1979","142.188003540039","-11.0840997695923","1","29.198","24.892","11.317634316","2.91397284246943","0.813324103339534","26.173067472",
"2/19/1979","142.188003540039","-11.0840997695923","1","27.261","25.167","19.7067258","2.92115598200173","0.869627362746046","11.730993912",
"2/20/1979","142.188003540039","-11.0840997695923","1","27.921","24.994","22.046469012","4.69653548603435","0.859051920303886","22.17229128",
"2/21/1979","142.188003540039","-11.0840997695923","1","29.03","24.719","29.79182988","4.5069842853059","0.866260527672344","21.283197048",
"2/22/1979","142.188003540039","-11.0840997695923","1","28.693","25.765","18.42269832","3.64638400784215","0.853349087393021","25.873877088",
"2/23/1979","142.188003540039","-11.0840997695923","1","29.221","25.271","13.00335012","3.64976073428297","0.834669914034771","26.73140904",
"2/24/1979","142.188003540039","-11.0840997695923","1","29.198","24.858","11.18717496","3.44232180388821","0.825634707499777","26.59989006",
"2/25/1979","142.188003540039","-11.0840997695923","1","27.565","24.819","15.269282424","3.13757406889936","0.871882702694028","18.466481952",
"2/26/1979","142.188003540039","-11.0840997695923","1","28.346","25.04","27.38513808","3.70829304283031","0.881975390972854","23.54462136",
"2/27/1979","142.188003540039","-11.0840997695923","1","29.434","24.695","22.40781588","3.44085594360093","0.85186321259447","20.333532672",
"2/28/1979","142.188003540039","-11.0840997695923","1","29.474","24.845","3.019523112","1.97220852494422","0.839175892280574","18.14040522",
"3/1/1979","142.188003540039","-11.0840997695923","1","29.906","24.423","2.9285442792","2.11420216881117","0.841681933638209","15.445401768",
"3/2/1979","142.188003540039","-11.0840997695923","1","29.378","25.783","15.222932892","2.61392572310226","0.854639205508707","15.435275112",
"3/3/1979","142.188003540039","-11.0840997695923","1","29.01","25.657","12.012865308","2.38559362407659","0.875870422020961","11.997671868",
"3/4/1979","142.188003540039","-11.0840997695923","1","28.163","25.712","24.187096872","3.41242344541126","0.880225137411042","14.05513323",
